O*NET-SOC Code	Example	Commodity Code	Commodity Title	Hot Technology
43-9061.00	Medical procedure coding software	43232610	Medical software	N
43-9061.00	MEDITECH software	43232610	Medical software	Y
43-9061.00	Microsoft Access	43232306	Data base user interface and query software	Y
43-9061.00	Microsoft Dynamics	43232303	Customer relationship management CRM software	Y
43-9061.00	Microsoft Excel	43232110	Spreadsheet software	Y
43-9061.00	Microsoft Exchange Server	43233501	Electronic mail software	Y
43-9061.00	Microsoft Office	43231513	Office suite software	Y
43-9061.00	Microsoft Outlook	43233501	Electronic mail software	Y
43-9061.00	Microsoft PowerPoint	43232106	Presentation software	Y
43-9061.00	Microsoft Project	43231507	Project management software	Y
43-9061.00	Microsoft Publisher	43232112	Desktop publishing software	N
43-9061.00	Microsoft SharePoint	43231507	Project management software	Y
43-9061.00	Microsoft Windows	43233004	Operating system software	Y
43-9061.00	Microsoft Word	43232104	Word processing software	Y
43-9061.00	Oracle JD Edwards EnterpriseOne	43231602	Enterprise resource planning ERP software	Y
43-9061.00	Oracle PeopleSoft	43231602	Enterprise resource planning ERP software	Y
43-9061.00	Oracle PeopleSoft Financials	43231602	Enterprise resource planning ERP software	Y
43-9061.00	Propertyware	43232306	Data base user interface and query software	N
43-9061.00	Records management software	43232202	Document management software	N
43-9061.00	Sage 50 Accounting	43231601	Accounting software	N
43-9061.00	Salesforce.com Salesforce CRM	43232303	Customer relationship management CRM software	N
43-9061.00	SAP	43231602	Enterprise resource planning ERP software	Y
43-9061.00	SmugMug Flickr	43232102	Graphics or photo imaging software	Y
43-9061.00	Social media sites	43232107	Web page creation and editing software	Y
43-9061.00	Spreadsheet software	43232110	Spreadsheet software	N
43-9061.00	St. Paul Travelers e-CARMA	43232306	Data base user interface and query software	N
43-9061.00	Transcription system software	43232202	Document management software	N
43-9061.00	Web browser software	43232705	Internet browser software	N
43-9061.00	Word processing software	43232104	Word processing software	N
43-9061.00	Yardi	43232306	Data base user interface and query software	Y
43-9071.00	Adobe Systems Adobe Acrobat	43232202	Document management software	Y
43-9071.00	Data entry software	43232306	Data base user interface and query software	Y
43-9071.00	Microsoft Access	43232306	Data base user interface and query software	Y
43-9071.00	Microsoft Excel	43232110	Spreadsheet software	Y
43-9071.00	Microsoft Office	43231513	Office suite software	Y
43-9071.00	Microsoft Outlook	43233501	Electronic mail software	Y
43-9071.00	Microsoft PowerPoint	43232106	Presentation software	Y
43-9071.00	Microsoft Publisher	43232112	Desktop publishing software	N
43-9071.00	Microsoft Word	43232104	Word processing software	Y
43-9081.00	Adobe Systems Adobe Acrobat	43232202	Document management software	Y
43-9081.00	Adobe Systems Adobe After Effects	43232103	Video creation and editing software	N
43-9081.00	Adobe Systems Adobe Captivate	43232502	Computer based training software	N
43-9081.00	Adobe Systems Adobe Dreamweaver	43232107	Web page creation and editing software	N
43-9081.00	Adobe Systems Adobe FrameMaker	43232112	Desktop publishing software	N
43-9081.00	Adobe Systems Adobe Illustrator	43232102	Graphics or photo imaging software	Y
43-9081.00	Adobe Systems Adobe InCopy	43232104	Word processing software	N
43-9081.00	Adobe Systems Adobe InDesign	43232112	Desktop publishing software	Y
43-9081.00	Adobe Systems Adobe Photoshop	43232102	Graphics or photo imaging software	Y
43-9081.00	After the Deadline	43232104	Word processing software	N
43-9081.00	Apple Final Cut Pro X	43232103	Video creation and editing software	N
43-9081.00	Apple iWork Keynote	43232106	Presentation software	N
43-9081.00	AutoCrit Editing Wizard	43232104	Word processing software	N
43-9081.00	Avid Technology Media Composer	43232103	Video creation and editing software	N
43-9081.00	Bugzilla	43232406	Program testing software	N
43-9081.00	Elite Minds RightWriter	43232104	Word processing software	N
43-9081.00	File transfer protocol FTP client software	43232805	Internet protocol IP multimedia subsystem software	N
43-9081.00	FileMaker Pro	43232306	Data base user interface and query software	N
43-9081.00	Grammarly Editor	43232104	Word processing software	N
43-9081.00	HP Autonomy TeamSite	43232107	Web page creation and editing software	N
43-9081.00	Intelligent Editing PerfectIt	43232104	Word processing software	N
43-9081.00	Microsoft Access	43232306	Data base user interface and query software	Y
43-9081.00	Microsoft Excel	43232110	Spreadsheet software	Y
43-9081.00	Microsoft Office	43231513	Office suite software	Y
43-9081.00	Microsoft Outlook	43233501	Electronic mail software	Y
43-9081.00	Microsoft PowerPoint	43232106	Presentation software	Y
43-9081.00	Microsoft Visio	43232102	Graphics or photo imaging software	Y
43-9081.00	Microsoft Word	43232104	Word processing software	Y
43-9081.00	myWriterTools	43232104	Word processing software	N
43-9081.00	Pro Writing Aid	43232104	Word processing software	N
43-9081.00	Quark Xpress	43232112	Desktop publishing software	N
43-9081.00	Serenity Software Editor	43232104	Word processing software	N
43-9081.00	Style guide databases	43232306	Data base user interface and query software	N
43-9081.00	Whitesmoke	43232104	Word processing software	N
43-9081.00	WordPress	43232107	Web page creation and editing software	N
43-9111.00	A programming language APL	43232402	Development environment software	N
43-9111.00	Avidian Technologies Prophet	43232303	Customer relationship management CRM software	N
43-9111.00	Benfield ReMetrica	43232605	Analytical or scientific software	N
43-9111.00	Bentley Microstation	43232604	Computer aided design CAD software	Y
43-9111.00	C++	43232405	Object or component oriented development software	Y
43-9111.00	Corel WordPerfect	43231513	Office suite software	N
43-9111.00	Corel WordPerfect Office Suite	43231513	Office suite software	N
43-9111.00	Data visualization software	43232605	Analytical or scientific software	N
43-9111.00	Database software	43232306	Data base user interface and query software	N
43-9111.00	dBASE	43232306	Data base user interface and query software	N
43-9111.00	GGY AXIS	43231604	Financial analysis software	N
43-9111.00	Harvard Graphics	43232102	Graphics or photo imaging software	N
43-9111.00	Hyland OnBase Enterprise Content Management	43232202	Document management software	N
43-9111.00	IBM Lotus 1-2-3	43232110	Spreadsheet software	N
43-9111.00	IBM SPSS Statistics	43232605	Analytical or scientific software	Y
43-9111.00	Insightful S-PLUS	43232605	Analytical or scientific software	N
43-9111.00	Microsoft Access	43232306	Data base user interface and query software	Y
43-9111.00	Microsoft Active Server Pages ASP	43232408	Web platform development software	Y
43-9111.00	Microsoft Excel	43232110	Spreadsheet software	Y
43-9111.00	Microsoft Office	43231513	Office suite software	Y
43-9111.00	Microsoft Outlook	43233501	Electronic mail software	Y
43-9111.00	Microsoft PowerPoint	43232106	Presentation software	Y
43-9111.00	Microsoft Visual Basic	43232402	Development environment software	Y
43-9111.00	Microsoft Visual C#	43232405	Object or component oriented development software	N
43-9111.00	Microsoft Word	43232104	Word processing software	Y
43-9111.00	Minitab	43232605	Analytical or scientific software	Y
43-9111.00	Oracle Java	43232405	Object or component oriented development software	Y
43-9111.00	Oracle PL/SQL	43232304	Data base management system software	Y
43-9111.00	PolySystems Asset Delphi	43231604	Financial analysis software	N
43-9111.00	Python	43232405	Object or component oriented development software	Y
43-9111.00	QSR International NVivo	43232306	Data base user interface and query software	N
43-9111.00	R	43232405	Object or component oriented development software	Y
43-9111.00	SAP BusinessObjects Crystal Reports	43232305	Data base reporting software	N
43-9111.00	SAS	43232605	Analytical or scientific software	Y
43-9111.00	Software development tools	43232402	Development environment software	N
43-9111.00	StataCorp Stata	43232605	Analytical or scientific software	N
43-9111.00	STATISTICA	43232605	Analytical or scientific software	N
43-9111.00	Structured query language SQL	43232306	Data base user interface and query software	Y
43-9111.00	Systat Software SigmaStat	43232605	Analytical or scientific software	N
43-9111.00	Tableau	43232314	Business intelligence and data analysis software	Y
43-9111.00	The MathWorks MATLAB	43232605	Analytical or scientific software	Y
43-9111.00	Towers Perrin MoSes	43231604	Financial analysis software	N
43-9111.00	Web browser software	43232705	Internet browser software	N
43-9111.00	Wolfram Research Mathematica	43232605	Analytical or scientific software	N
43-9111.00	Word processing software	43232104	Word processing software	N
43-9111.01	Apache Subversion	43232203	File versioning software	N
43-9111.01	Atlassian Bamboo	43232403	Enterprise application integration software	Y
43-9111.01	Avaya Identity Engines	43232901	Access software	N
43-9111.01	Basic Local Alignment Search Tool BLAST	43232605	Analytical or scientific software	N
43-9111.01	Bioconductor	43232605	Analytical or scientific software	N
43-9111.01	Bowtie	43232605	Analytical or scientific software	N
43-9111.01	Burrows-Wheeler Aligner BWA	43232605	Analytical or scientific software	N
43-9111.01	C	43232402	Development environment software	N
43-9111.01	C++	43232405	Object or component oriented development software	Y
43-9111.01	ClustalW	43232605	Analytical or scientific software	N
43-9111.01	Cufflinks	43232605	Analytical or scientific software	N
43-9111.01	Customer relationship management CRM software	43232303	Customer relationship management CRM software	N
43-9111.01	Data visualization software	43232605	Analytical or scientific software	N
43-9111.01	Enterprise resource planning ERP software	43231602	Enterprise resource planning ERP software	Y
43-9111.01	ESRI ArcGIS	43233506	Map creation software	N
43-9111.01	Genome Analysis ToolKit GATK	43232605	Analytical or scientific software	N
43-9111.01	GENSCAN	43232605	Analytical or scientific software	N
43-9111.01	Geographic information system GIS software	43233506	Map creation software	Y
43-9111.01	Git	43232203	File versioning software	Y
43-9111.01	Hypertext markup language HTML	43232408	Web platform development software	Y
43-9111.01	IBM SPSS Statistics	43232605	Analytical or scientific software	Y
43-9111.01	Jenkins CI	43232403	Enterprise application integration software	N
43-9111.01	Linux	43233004	Operating system software	Y
43-9111.01	Microsoft Access	43232306	Data base user interface and query software	Y
43-9111.01	Microsoft Excel	43232110	Spreadsheet software	Y
43-9111.01	Microsoft Office	43231513	Office suite software	Y
43-9111.01	Microsoft Outlook	43233501	Electronic mail software	Y
43-9111.01	Microsoft PowerPoint	43232106	Presentation software	Y
43-9111.01	Microsoft SharePoint	43231507	Project management software	Y
43-9111.01	Microsoft SQL Server	43232304	Data base management system software	Y
43-9111.01	Microsoft Visio	43232102	Graphics or photo imaging software	Y
43-9111.01	Microsoft Windows	43233004	Operating system software	Y
43-9111.01	Microsoft Word	43232104	Word processing software	Y
43-9111.01	MySQL	43232306	Data base user interface and query software	Y
43-9111.01	Oracle Java	43232405	Object or component oriented development software	Y
43-9111.01	Oracle software	43232306	Data base user interface and query software	Y
43-9111.01	PHYLIP	43232605	Analytical or scientific software	N
43-9111.01	Practical extraction and reporting language Perl	43232405	Object or component oriented development software	Y
